Activity ID	(New)	Activity Name	Duration	Start	Finish
            Instrument Index			239	22-May-23	09-May-24
              1UES202ICI65015A	1	Instrument Index - UTOS_IFR	40	22-May-23	18-Jul-23
              1UES202ICI65015B	1	Instrument Index - UTOS_PCT Review	10	19-Jul-23	01-Aug-23
              1UES202ICI65015F	1	Instrument Index - UTOS_IFC	40	12-Mar-24	09-May-24
            Layout of Instrument Panel in Remote Rack Room			130	21-Aug-23	28-Feb-24
              1UES202ICI35015A	1	Instrument Room Layout - UTOS - UTOS_IFA	40	21-Aug-23	19-Oct-23
              1UES202ICI35015B	1	Instrument Room Layout - UTOS - UTOS_PCT Approval	10	20-Oct-23	02-Nov-23
              1UES202ICI35015F	1	Instrument Room Layout - UTOS - UTOS_IFC	40	03-Nov-23	29-Dec-23
              1UES202ICI45010A	1	Layout of Instrument Cable Tray in Control Room - UTOS_IFA	40	20-Oct-23	14-Dec-23
              1UES202ICI45010B	1	Layout of Instrument Cable Tray in Control Room - UTOS_PCT Approval	10	15-Dec-23	29-Dec-23
              1UES202ICI45010F	1	Layout of Instrument Cable Tray in Control Room - UTOS_IFC	40	02-Jan-24	28-Feb-24
            SIL Verification Report			90	12-Jan-24	27-May-24
              1UES202ICI65005A	1	SIL verification Report - UTOS_IFR	40	12-Jan-24	12-Mar-24
              1UES202ICI65005B	1	SIL verification Report - UTOS_PCT Review	10	13-Mar-24	26-Mar-24
              1UES202ICI65005F	1	SIL verification Report - UTOS_IFC	40	27-Mar-24	27-May-24
            Nozzle Arrangement Drawing			134	13-Dec-23	01-Jul-24
              1UES202ICI70005A	1	Nozzle Arrangement Drawing - UTOS_IFR	30	13-Dec-23	25-Jan-24
              1UES202ICI70005B	1	Nozzle Arrangement Drawing - UTOS_PCT Review	10	26-Jan-24	08-Feb-24
              1UES202ICI70005F	1	Nozzle Arrangement Drawing - UTOS_IFC	30	20-May-24	01-Jul-24
            Safety Requirement Specification			70	13-Mar-24	25-Jun-24
              1UES202ICI65010A	1	Safety Requirement Specification - UTOS_IFR	30	13-Mar-24	24-Apr-24
              1UES202ICI65010B	1	Safety Requirement Specification - UTOS_PCT Review	10	25-Apr-24	10-May-24
              1UES202ICI65010F	1	Safety Requirement Specification - UTOS_IFC	30	13-May-24	25-Jun-24
            Instrument Hook Up			110	18-Jan-24	01-Jul-24
              1UES202ICI60005A	1	Instrument Hook Up Drawing - UTOS_IFR	38	18-Jan-24	14-Mar-24
              1UES202ICI60005B	1	Instrument Hook Up Drawing - UTOS_PCT Review	10	15-Mar-24	28-Mar-24
              1UES202ICI60005F	1	Instrument Hook Up Drawing - UTOS_IFC	30	20-May-24	01-Jul-24
            Instrument Location Plan			110	18-Jan-24	01-Jul-24
              1UES202ICI35005A	1	Instrument Location Plan_IFR	40	18-Jan-24	18-Mar-24
              1UES202ICI35005B	1	Instrument Location Plan_PCT Review	10	19-Mar-24	01-Apr-24
              1UES202ICI35005F	1	Instrument Location Plan_IFC	30	20-May-24	01-Jul-24
            Layout of Instrument Wiring			100	19-Mar-24	12-Aug-24
              1UES202ICI50015A	1	Layout of Instrument Wiring - Signal - UTOS_IFR	40	19-Mar-24	17-May-24
              1UES202ICI50015B	1	Layout of Instrument Wiring - Signal - UTOS_PCT Review	10	20-May-24	31-May-24
              1UES202ICI50015F	1	Layout of Instrument Wiring - Signal - UTOS_IFC	30	02-Jul-24	12-Aug-24
              1UES202ICI50020A	1	Layout of Instrument Wiring - Alarm & Interlock - UTOS_IFR	40	19-Mar-24	17-May-24
              1UES202ICI50020B	1	Layout of Instrument Wiring - Alarm & Interlock - UTOS_PCT Review	10	20-May-24	31-May-24
              1UES202ICI50020F	1	Layout of Instrument Wiring - Alarm & Interlock - UTOS_IFC	30	02-Jul-24	12-Aug-24
              1UES202ICI50025A	1	Layout of Instrument Wiring - Temp. - UTOS_IFR	30	19-Mar-24	30-Apr-24
              1UES202ICI50025B	1	Layout of Instrument Wiring - Temp. - UTOS_PCT Review	10	02-May-24	17-May-24
              1UES202ICI50025F	1	Layout of Instrument Wiring - Temp. - UTOS_IFC	20	02-Jul-24	29-Jul-24
            Layout of Gas Detector Wiring			70	01-Aug-24	14-Nov-24
              1UES202ICI30005A	1	Layout of Instrument Wiring (Gas Detector) - UTOS_IFR	30	01-Aug-24	12-Sep-24
              1UES202ICI30005B	1	Layout of Instrument Wiring (Gas Detector) - UTOS_PCT Review	10	13-Sep-24	01-Oct-24
              1UES202ICI30005F	1	Layout of Instrument Wiring (Gas Detector) - UTOS_IFC	30	02-Oct-24	14-Nov-24
            Layout of Instrument Main Cable			80	20-May-24	10-Sep-24
              1UES202ICI50010A	1	Layout of Instrument Main Cable - UTOS_IFR	30	20-May-24	01-Jul-24
              1UES202ICI50010B	1	Layout of Instrument Main Cable - UTOS_PCT Review	10	02-Jul-24	15-Jul-24
              1UES202ICI50010F	1	Layout of Instrument Main Cable - UTOS_IFC	20	13-Aug-24	10-Sep-24
            Instrument Wiring and Tubing Connection List			160	18-Jan-24	10-Sep-24
              1UES202ICI50030A	1	Instrument Wiring and Tubing Connection List - UTOS_IFR	30	20-May-24	01-Jul-24
              1UES202ICI50030B	1	Instrument Wiring and Tubing Connection List - UTOS_PCT Review	10	02-Jul-24	15-Jul-24
              1UES202ICI50030F	1	Instrument Wiring and Tubing Connection List - UTOS_IFC	20	13-Aug-24	10-Sep-24
              1UES202ICI50035A	1	Instrument Wiring & Tubing Connection Detail - UTOS_IFA	40	18-Jan-24	18-Mar-24
              1UES202ICI50035B	1	Instrument Wiring & Tubing Connection Detail - UTOS_PCT Approval	10	19-Mar-24	01-Apr-24
              1UES202ICI50035F	1	Instrument Wiring & Tubing Connection Detail - UTOS_IFC	30	20-May-24	01-Jul-24
            Layout of Instrument Air Piping			222	18-Jan-24	12-Dec-24
              1UES202ICI40005A	1	Layout of Utility Piping for Instrument - UTOS_IFR	50	02-Jul-24	10-Sep-24
              1UES202ICI40005B	1	Layout of Utility Piping for Instrument - UTOS_PCT Review	10	11-Sep-24	27-Sep-24
              1UES202ICI40005F	1	Layout of Utility Piping for Instrument - UTOS_IFC	30	01-Nov-24	12-Dec-24
              1UES202ICI40010A	1	Layout of Instrument Air Piping - UTOS_IFR	40	18-Jan-24	18-Mar-24
              1UES202ICI40010B	1	Layout of Instrument Air Piping - UTOS_PCT Review	10	19-Mar-24	01-Apr-24
              1UES202ICI40010F	1	Layout of Instrument Air Piping - UTOS_IFC	30	20-May-24	01-Jul-24
            Alarm & Trip Set Point List			143	14-Dec-23	15-Jul-24
              1UES202ICI25005A	1	Alarm & Trip Set Point List - UTOS_IFR	40	14-Dec-23	13-Feb-24
              1UES202ICI25005B	1	Alarm & Trip Set Point List - UTOS_PCT Review	10	14-Feb-24	27-Feb-24
              1UES202ICI25005F	1	Alarm & Trip Set Point List - UTOS_IFC	40	20-May-24	15-Jul-24
            Material List for Instrument Installation			60	02-Jul-24	27-Sep-24
              1UES202ICI20005A	1	Material List for Instrument Installation_IFR	30	02-Jul-24	12-Aug-24
              1UES202ICI20005B	1	Material List for Instrument Installation_PCT Review	10	13-Aug-24	27-Aug-24
              1UES202ICI20005F	1	Material List for Instrument Installation_IFC	20	28-Aug-24	27-Sep-24
            Instrument Loop Diagram			80	21-Nov-24	20-Mar-25
              1UES202ICI55005A	1	Instrument Loop Diagram - UTOS_IFR	40	21-Nov-24	20-Jan-25
              1UES202ICI55005B	1	Instrument Loop Diagram - UTOS_PCT Review	10	20-Jan-25	05-Feb-25
              1UES202ICI55005F	1	Instrument Loop Diagram - UTOS_IFC	30	06-Feb-25	20-Mar-25
              1UES202ICI55010A	1	Instrument Logic Diagram_IFA	40	21-Nov-24	20-Jan-25
              1UES202ICI55010B	1	Instrument Logic Diagram_PCT Approval	10	20-Jan-25	05-Feb-25
              1UES202ICI55010F	1	Instrument Logic Diagram_IFC	30	06-Feb-25	20-Mar-25
            Classified Summary for Instrument Cable			80	02-Jul-24	29-Oct-24
              1UES202ICI70010A	1	Classified Summary for Instrument Cable - UTOS_IFR	30	02-Jul-24	12-Aug-24
              1UES202ICI70010B	1	Classified Summary for Instrument Cable - UTOS_PCT Review	10	13-Aug-24	27-Aug-24
              1UES202ICI70010F	1	Classified Summary for Instrument Cable - UTOS_IFC	30	11-Sep-24	29-Oct-24
        Telecommunication			334	04-May-23	09-Sep-24
          SCC Common			315	04-May-23	12-Aug-24
            Telecommunications Overall Block Diagram			185	04-May-23	31-Jan-24
              1SES201TEL15005A	1	Telecommunications Block Diagram_IFR	45	04-May-23	10-Jul-23
              1SES201TEL15005B	1	Telecommunications Block Diagram_PCT Review	10	11-Jul-23	24-Jul-23
              1SES201TEL15005F	1	Telecommunications Block Diagram_IFC	130	25-Jul-23	31-Jan-24
            Telecommunication Key Plan			267	01-Jun-23	01-Jul-24
              1SES201TEL15040A	1	Telecommunication Plan_IFR	30	01-Jun-23	13-Jul-23
              1SES201TEL15040B	1	Telecommunication Plan_PCT Review	10	14-Jul-23	27-Jul-23
              1SES201TEL15040F	1	Telecommunication Plan_IFC	30	20-May-24	01-Jul-24
            Telecommunication Main Cable Routing Layout			175	17-Jul-23	29-Mar-24
              1SES201TEL15010A	1	Telecommunication Main Cable Routing Layout_IFR	40	17-Jul-23	11-Sep-23
              1SES201TEL15010B	1	Telecommunication Main Cable Routing Layout_PCT Review	10	12-Sep-23	25-Sep-23
              1SES201TEL15010F	1	Telecommunication Main Cable Routing Layout_IFC	49	18-Jan-24	29-Mar-24
            Telecommunication Plan			110	18-Jan-24	01-Jul-24
              1SES201TEL15015A	1	Telecommunication Plan - In-Plant Paging_IFR	40	18-Jan-24	18-Mar-24
              1SES201TEL15015B	1	Telecommunication Plan - In-Plant Paging_PCT Review	10	19-Mar-24	01-Apr-24
              1SES201TEL15015F	1	Telecommunication Plan - In-Plant Paging_IFC	30	20-May-24	01-Jul-24
              1SES201TEL15020A	1	Telecommunication Plan - Process CCTV_IFR	40	18-Jan-24	18-Mar-24
              1SES201TEL15020B	1	Telecommunication Plan - Process CCTV_PCT Review	10	19-Mar-24	01-Apr-24
              1SES201TEL15020F	1	Telecommunication Plan - Process CCTV_IFC	30	20-May-24	01-Jul-24
              1SES201TEL15025A	1	Telecommunication Plan - Building_IFR	40	29-Feb-24	26-Apr-24
              1SES201TEL15025B	1	Telecommunication Plan - Building_PCT Review	10	29-Apr-24	14-May-24
              1SES201TEL15025F	1	Telecommunication Plan - Building_IFC	30	20-May-24	01-Jul-24
              1SES201TEL15027A	1	Telecommunication Plan - In-Plant Paging for Building_IFR	40	29-Feb-24	26-Apr-24
              1SES201TEL15027B	1	Telecommunication Plan - In-Plant Paging for Building_PCT Review	10	29-Apr-24	14-May-24
              1SES201TEL15027F	1	Telecommunication Plan - In-Plant Paging for Building_IFC	30	20-May-24	01-Jul-24
              1SES201TEL15045A	1	Telecommunication Plan - Security CCTV & IDS (SCC)_IFR	40	18-Jan-24	18-Mar-24
              1SES201TEL15045B	1	Telecommunication Plan - Security CCTV & IDS (SCC)_PCT Review	10	19-Mar-24	01-Apr-24
              1SES201TEL15045F	1	Telecommunication Plan - Security CCTV & IDS (SCC)_IFC	30	20-May-24	01-Jul-24
            Telecom Room Conduit & Cable Way Plan			82	15-Mar-24	15-Jul-24
              1SES201TEL15030A	1	Telecom Room Conduit & Cable Way Plan_IFR	40	15-Mar-24	14-May-24
              1SES201TEL15030B	1	Telecom Room Conduit & Cable Way Plan_PCT Review	10	16-May-24	29-May-24
              1SES201TEL15030F	1	Telecom Room Conduit & Cable Way Plan_IFC	30	03-Jun-24	15-Jul-24
            Telecommunication Cable Schedule			62	16-May-24	12-Aug-24
              1SES201TEL15035A	1	Telecommunication Overall Cable Schedule_IFR	30	16-May-24	27-Jun-24
              1SES201TEL15035B	1	Telecommunication Overall Schedule_PCT Review	10	28-Jun-24	11-Jul-24
              1SES201TEL15035F	1	Telecommunication Overall Schedule_IFC	20	16-Jul-24	12-Aug-24
          Utilities & Offsite Common			334	04-May-23	09-Sep-24
            Telecommunications Overall Block Diagram			185	04-May-23	31-Jan-24
              1UES202TEL15005A	1	Telecommunications Block Diagram_IFR	45	04-May-23	10-Jul-23
              1UES202TEL15005B	1	Telecommunications Block Diagram_PCT Review	10	11-Jul-23	24-Jul-23
              1UES202TEL15005F	1	Telecommunications Block Diagram_IFC	130	25-Jul-23	31-Jan-24
            Telecommunication Key Plan			267	01-Jun-23	01-Jul-24
              1UES202TEL15040A	1	Telecommunication Key Plan_IFR	30	01-Jun-23	13-Jul-23
              1UES202TEL15040B	1	Telecommunication Key Plan_PCT Review	10	14-Jul-23	27-Jul-23
              1UES202TEL15040F	1	Telecommunication Key Plan_IFC	30	20-May-24	01-Jul-24
            Telecommunication Main Cable Routing Layout			175	17-Jul-23	29-Mar-24
              1UES202TEL15010A	1	Telecommunication Main Cable Routing Layout_IFR	40	17-Jul-23	11-Sep-23
              1UES202TEL15010B	1	Telecommunication Main Cable Routing Layout_PCT Review	10	12-Sep-23	25-Sep-23
              1UES202TEL15010F	1	Telecommunication Main Cable Routing Layout_IFC	49	18-Jan-24	29-Mar-24
            Telecommunication Plan			139	18-Jan-24	09-Aug-24
              1UES202TEL15015A	1	Telecommunication Plan - In-Plant Paging_IFR	40	18-Jan-24	18-Mar-24
              1UES202TEL15015B	1	Telecommunication Plan - In-Plant Paging_PCT Review	10	19-Mar-24	01-Apr-24
              1UES202TEL15015F	1	Telecommunication Plan - In-Plant Paging_IFC	30	20-May-24	01-Jul-24
              1UES202TEL15020A	1	Telecommunication Plan - Process CCTV_IFR	40	18-Jan-24	18-Mar-24
              1UES202TEL15020B	1	Telecommunication Plan - Process CCTV_PCT Review	10	19-Mar-24	01-Apr-24
              1UES202TEL15020F	1	Telecommunication Plan - Process CCTV_IFC	30	20-May-24	01-Jul-24
              1UES202TEL15025A	1	Telecommunication Plan - Building_IFR	40	23-Feb-24	22-Apr-24
              1UES202TEL15025B	1	Telecommunication Plan - Building_PCT Review	10	23-Apr-24	08-May-24
              1UES202TEL15025F	1	Telecommunication Plan  - Building_IFC	30	01-Jul-24	09-Aug-24
              1UES202TEL15027A	1	Telecommunication Plan - In-Plant Paging for Building_IFR	40	23-Feb-24	22-Apr-24
              1UES202TEL15027B	1	Telecommunication Plan - In-Plant Paging for Building_PCT Review	10	23-Apr-24	08-May-24
              1UES202TEL15027F	1	Telecommunication Plan - In-Plant Paging for Building_IFC	30	01-Jul-24	09-Aug-24
              1UES202TEL15045A	1	Telecommunication Plan - Security CCTV & IDS (SCC)_IFR	40	18-Jan-24	18-Mar-24
              1UES202TEL15045B	1	Telecommunication Plan  - Security CCTV & IDS (SCC)_PCT Review	10	19-Mar-24	01-Apr-24
              1UES202TEL15045F	1	Telecommunication Plan  - Security CCTV & IDS (SCC)_IFC	30	20-May-24	01-Jul-24
            Telecom Room Conduit & Cable Way Plan			115	11-Mar-24	26-Aug-24
              1UES202TEL15030A	1	Telecom Room Conduit & Cable Way Plan_IFR	40	11-Mar-24	08-May-24
              1UES202TEL15030B	1	Telecom Room Conduit & Cable Way Plan_PCT Review	10	09-May-24	23-May-24
              1UES202TEL15030F	1	Telecom Room Conduit & Cable Way Plan_IFC	30	15-Jul-24	26-Aug-24
            Telecommunication Cable Schedule			85	09-May-24	09-Sep-24
              1UES202TEL15035A	1	Telecommunication Overall Cable Schedule_IFR	30	09-May-24	21-Jun-24
              1UES202TEL15035B	1	Telecommunication Overall Cable Schedule_PCT Review	10	24-Jun-24	05-Jul-24
              1UES202TEL15035F	1	Telecommunication Overall Cable Schedule_IFC	20	12-Aug-24	09-Sep-24
    Procurement - PKG-1 작성 중			1007	02-Jan-23	04-Oct-25
      Rotating Equipment			819	13-Feb-23	11-May-25
        Gas Turbine Generator			718	13-Feb-23	30-Jan-25
          1SES201MR0010A	1	Gas Turbine Generator_MR_DCI	14	13-Feb-23	03-Mar-23
          1SES201MR0010C	1	Gas Turbine Generator_TBE_DCI	53	06-Mar-23	19-May-23
          1SES201MR0010C10	1	Gas Turbine Generator_TBE Approval_DCI	10	22-May-23	05-Jun-23
          1SPS201MR0010B	1	Gas Turbine Generator_RFQ_DCI	10	22-Feb-23	03-Mar-23
          1SPS201MR0010D	1	Gas Turbine Generator_PO_DCI	25	06-Jun-23	30-Jun-23
          1SPS201MR0010E	1	Gas Turbine Generator_Key V/D_DCI	105	01-Jul-23	13-Oct-23
          1SPS201MR0010F	1	Gas Turbine Generator_MFG_DCI	519	01-Jul-23	30-Nov-24
          1SPS201MR0010G	1	Gas Turbine Generator_DTS_DCI	61	01-Dec-24	30-Jan-25
        Centrifugal Compressor (SCC 3-Main Compressor)			687	13-Feb-23	30-Dec-24
          1SES201MR0015A	1	Centrifugal Compressor (SCC 3-Main Compressor)_MR_DCI	14	13-Feb-23	03-Mar-23
          1SES201MR0015C	1	Centrifugal Compressor (SCC 3-Main Compressor) _TBE_DCI	53	06-Mar-23	19-May-23
          1SES201MR0015C10	1	Centrifugal Compressor (SCC 3-Main Compressor)_TBE Approval_DCI	10	22-May-23	05-Jun-23
          1SPS201MR0015B	1	Centrifugal Compressor (SCC 3-Main Compressor)_RFQ_DCI	10	22-Feb-23	03-Mar-23
          1SPS201MR0015D	1	Centrifugal Compressor (SCC 3-Main Compressor)_PO_DCI	25	06-Jun-23	30-Jun-23
          1SPS201MR0015E	1	Centrifugal Compressor (SCC 3-Main Compressor)_Key V/D_DCI	105	01-Jul-23	13-Oct-23
          1SPS201MR0015F	1	Centrifugal Compressor (SCC 3-Main Compressor)_MFG_DCI	488	01-Jul-23	30-Oct-24
          1SPS201MR0015G	1	Centrifugal Compressor (SCC 3-Main Compressor)_DTS_DCI	61	31-Oct-24	30-Dec-24
        Centrifugal Compressor (Process Gas Service)			687	13-Feb-23	30-Dec-24
          1SES201MR0020A	1	Centrifugal Compressor (Process Gas Service)_MR_DCI	14	13-Feb-23	03-Mar-23
          1SES201MR0020C	1	Centrifugal Compressor (Process Gas Service) _TBE_DCI	43	06-Mar-23	04-May-23
          1SES201MR0020C10	1	Centrifugal Compressor (Process Gas Service)_TBE Approval_DCI	10	08-May-23	19-May-23
          1SPS201MR0020B	1	Centrifugal Compressor (Process Gas Service)_RFQ_DCI	10	22-Feb-23	03-Mar-23
          1SPS201MR0020D	1	Centrifugal Compressor (Process Gas Service)_PO_DCI	42	20-May-23	30-Jun-23
          1SPS201MR0020E	1	Centrifugal Compressor (Process Gas Service)_Key V/D_DCI	105	01-Jul-23	13-Oct-23
          1SPS201MR0020F	1	Centrifugal Compressor (Process Gas Service)_MFG_DCI	488	01-Jul-23	30-Oct-24
          1SPS201MR0020G	1	Centrifugal Compressor (Process Gas Service)_DTS_DCI	61	31-Oct-24	30-Dec-24
        Reciprocating Compressor (Process Gas Service)			687	13-Feb-23	30-Dec-24
          1SES201MR0025A	1	Reciprocating Compressor (Process Gas Service)_MR_DCI	14	13-Feb-23	03-Mar-23
          1SES201MR0025C	1	Reciprocating Compressor (Process Gas Service)_TBE_DCI	43	06-Mar-23	04-May-23
          1SES201MR0025C10	1	Reciprocating Compressor (Process Gas Service)_TBE Approval_DCI	10	08-May-23	19-May-23
          1SPS201MR0025B	1	Reciprocating Compressor (Process Gas Service)_RFQ_DCI	10	22-Feb-23	03-Mar-23
          1SPS201MR0025D	1	Reciprocating Compressor (Process Gas Service)_PO_DCI	42	20-May-23	30-Jun-23
          1SPS201MR0025E	1	Reciprocating Compressor (Process Gas Service)_Key V/D_DCI	105	01-Jul-23	13-Oct-23
          1SPS201MR0025F	1	Reciprocating Compressor (Process Gas Service)_MFG_DCI	488	01-Jul-23	30-Oct-24
          1SPS201MR0025G	1	Reciprocating Compressor (Process Gas Service)_DTS_DCI	61	31-Oct-24	30-Dec-24
        Screw Compressor (Oil Free)			622	20-Mar-23	30-Nov-24
          1SES201MR0035A	1	Screw Compressor (Oil Free)_MR_DII	10	20-Mar-23	31-Mar-23
          1SES201MR0035C	1	Screw Compressor (Oil Free) _TBE_DII	28	10-Apr-23	19-May-23
